LoanID,Age,Gender,Marital_Status,Employment_Status,Annual_Income,Loan_Amount,Loan_Term_Months,Credit_Score,Existing_Loans_Count,Loan_Approval_Status
5553,49.0,Female,Single,Unemployed,191792.0,307824.0,36,829.0,0,0
5554,66.0,Female,Married,Self-Employed,114673.0,229083.0,36,718.0,1,0
5555,50.0,Female,Widowed,Self-Employed,44440.0,390351.0,36,493.0,2,0
5556,38.0,Female,Widowed,Self-Employed,31862.0,64179.0,48,611.0,3,0
5557,,Female,Widowed,Unemployed,,,12,,4,1
5558,63.0,Male,Single,Self-Employed,88273.0,307114.0,24,628.0,4,0
5559,41.0,Male,Married,Employed,127848.0,471452.0,60,775.0,1,1
5560,50.0,Male,Married,Self-Employed,41788.0,9718.0,60,416.0,3,1
5561,41.0,Female,Widowed,Employed,176594.0,425327.0,24,563.0,3,0
5562,68.0,Female,Widowed,Self-Employed,90185.0,436934.0,12,816.0,2,0
5563,37.0,Male,Widowed,Employed,220476.0,342913.0,24,818.0,1,1
5564,60.0,Female,Widowed,Employed,203361.0,84707.0,36,320.0,3,1
5565,39.0,Female,Divorced,Employed,150683.0,146798.0,72,776.0,2,0
5566,35.0,Female,Divorced,Employed,158896.0,359448.0,24,848.0,3,0
5567,,Male,Divorced,Employed,,,24,,1,1
5568,30.0,Male,Widowed,Self-Employed,27799.0,22139.0,72,361.0,3,0
5569,64.0,Female,Widowed,Unemployed,105406.0,267129.0,48,505.0,3,0
5570,51.0,Female,Married,Unemployed,65147.0,201753.0,60,478.0,3,1
5571,43.0,Female,Single,Unemployed,233994.0,124804.0,60,641.0,4,1
5572,50.0,Female,Married,Unemployed,143699.0,49782.0,36,739.0,0,0
5573,53.0,Male,Divorced,Unemployed,28614.0,24958.0,72,374.0,1,1
5574,29.0,Female,Married,Employed,45147.0,227811.0,36,589.0,4,1
5575,67.0,Male,Widowed,Self-Employed,96637.0,157379.0,48,443.0,0,1
5576,21.0,Male,Divorced,Employed,126210.0,498378.0,36,507.0,3,0
5577,64.0,Male,Divorced,Self-Employed,40914.0,108026.0,72,571.0,3,0
5578,55.0,Female,Single,Self-Employed,83699.0,336278.0,72,714.0,4,0
5579,31.0,Male,Single,Self-Employed,29615.0,280727.0,12,696.0,2,0
5580,54.0,Male,Divorced,Self-Employed,70785.0,249245.0,48,683.0,1,1
5581,36.0,Female,Divorced,Unemployed,108589.0,284157.0,72,560.0,0,1
5582,29.0,Female,Married,Self-Employed,208883.0,315128.0,72,466.0,3,1
5583,52.0,Female,Divorced,Self-Employed,99017.0,245734.0,48,317.0,1,0
5584,35.0,Male,Widowed,Unemployed,66898.0,126246.0,24,546.0,3,1
5585,32.0,Female,Married,Employed,147767.0,180946.0,24,595.0,3,0
5586,53.0,Male,Widowed,Employed,129418.0,438413.0,12,713.0,3,0
5587,65.0,Male,Widowed,Employed,75505.0,134110.0,72,619.0,1,0
5588,34.0,Female,Widowed,Employed,96031.0,14096.0,48,480.0,4,0
5589,28.0,Male,Divorced,Self-Employed,111818.0,207163.0,48,595.0,1,0
5590,28.0,Male,Single,Unemployed,142952.0,496471.0,24,360.0,1,0
5591,47.0,Male,Single,Unemployed,20146.0,78533.0,60,508.0,2,0
5592,32.0,Male,Widowed,Employed,191347.0,212417.0,60,465.0,2,0
5593,21.0,Female,Divorced,Unemployed,167049.0,491117.0,72,599.0,4,0
5594,63.0,Male,Married,Self-Employed,192637.0,381939.0,24,650.0,2,1
5595,60.0,Female,Widowed,Employed,185017.0,292762.0,72,360.0,4,0
5596,62.0,Male,Married,Self-Employed,129822.0,227572.0,36,562.0,3,0
5597,31.0,Male,Married,Self-Employed,22594.0,14868.0,48,423.0,3,1
5598,59.0,Female,Divorced,Self-Employed,96610.0,289026.0,72,537.0,1,0
5599,63.0,Male,Divorced,Self-Employed,208727.0,418855.0,12,841.0,3,0
5600,51.0,Male,Single,Self-Employed,178503.0,173035.0,60,389.0,2,1
5601,37.0,Male,Single,Employed,233756.0,373904.0,72,438.0,0,0
5602,53.0,Male,Divorced,Self-Employed,142524.0,369269.0,36,661.0,1,1
5603,52.0,Male,Widowed,Employed,108197.0,392821.0,48,712.0,4,0
5604,49.0,Male,Single,Unemployed,178643.0,458680.0,36,392.0,3,0
5605,41.0,Female,Married,Self-Employed,217043.0,251436.0,72,433.0,1,0
5606,41.0,Female,Widowed,Self-Employed,81797.0,165542.0,48,503.0,1,0
5607,60.0,Female,Married,Unemployed,63937.0,377126.0,48,337.0,1,0
5608,43.0,Male,Divorced,Employed,137618.0,75714.0,24,756.0,3,0
5609,26.0,Male,Married,Self-Employed,210715.0,199742.0,24,833.0,4,0
5610,42.0,Male,Widowed,Unemployed,233126.0,212506.0,12,737.0,1,1
5611,58.0,Female,Divorced,Unemployed,245098.0,338246.0,12,523.0,1,1
5612,57.0,Male,Widowed,Self-Employed,237610.0,156425.0,36,467.0,1,1
5613,65.0,Female,Married,Employed,80051.0,436404.0,24,406.0,3,0
5614,28.0,Male,Widowed,Employed,218974.0,300519.0,48,679.0,2,1
5615,61.0,Male,Divorced,Self-Employed,97903.0,338354.0,24,323.0,4,0
5616,69.0,Male,Married,Unemployed,96990.0,158344.0,48,810.0,1,0
5617,55.0,Female,Married,Self-Employed,95204.0,419932.0,24,606.0,1,1
5618,31.0,Male,Single,Employed,88951.0,356420.0,48,657.0,1,0
5619,44.0,Female,Single,Unemployed,117309.0,355850.0,36,669.0,3,1
5620,69.0,Male,Widowed,Self-Employed,145341.0,171234.0,24,470.0,2,1
5621,41.0,Male,Single,Unemployed,146822.0,474803.0,60,521.0,1,1
5622,22.0,Female,Single,Employed,226840.0,78606.0,60,742.0,1,1
5623,60.0,Male,Single,Employed,180111.0,427688.0,48,452.0,3,1
5624,39.0,Male,Single,Employed,135694.0,194576.0,36,675.0,4,1
5625,59.0,Male,Divorced,Self-Employed,176640.0,124837.0,48,580.0,4,1
5626,,Male,Divorced,Unemployed,,,36,,2,0
5627,37.0,Female,Single,Self-Employed,158741.0,375487.0,12,785.0,4,0
5628,26.0,Female,Widowed,Self-Employed,240821.0,66401.0,24,809.0,1,0
5629,39.0,Male,Divorced,Self-Employed,234888.0,325979.0,36,634.0,3,1
5630,58.0,Male,Single,Self-Employed,104985.0,498541.0,48,709.0,1,1
5631,48.0,Female,Divorced,Unemployed,186588.0,324080.0,12,353.0,1,0
5632,22.0,Male,Married,Unemployed,213556.0,484734.0,48,374.0,2,1
5633,58.0,Female,Divorced,Self-Employed,239684.0,167590.0,60,648.0,4,1
5634,57.0,Male,Divorced,Self-Employed,219269.0,221007.0,60,692.0,4,0
5635,24.0,Female,Widowed,Employed,174405.0,190534.0,24,456.0,4,0
5636,42.0,Female,Divorced,Employed,108295.0,394590.0,72,380.0,1,0
5637,46.0,Female,Widowed,Unemployed,206683.0,163385.0,24,507.0,3,1
5638,69.0,Female,Married,Employed,67941.0,395488.0,12,385.0,3,0
5639,63.0,Male,Single,Unemployed,129903.0,849762.0,60,746.0,1,1
5640,,Male,Widowed,Unemployed,,,36,,0,0
5641,33.0,Female,Divorced,Unemployed,148975.0,328693.0,60,810.0,1,0
5642,52.0,Female,Divorced,Employed,163770.0,486105.0,72,438.0,4,0
5643,37.0,Female,Widowed,Employed,116500.0,397978.0,24,401.0,1,0
5644,61.0,Female,Married,Unemployed,81826.0,295674.0,48,772.0,0,0
5645,56.0,Male,Single,Unemployed,182480.0,268037.0,12,841.0,1,0
5646,66.0,Female,Divorced,Self-Employed,144628.0,395889.0,72,493.0,4,1
5647,39.0,Female,Married,Unemployed,239493.0,128967.0,60,785.0,2,0
5648,55.0,Female,Single,Unemployed,98845.0,361404.0,36,613.0,3,0
5649,66.0,Female,Single,Self-Employed,120965.0,294029.0,72,546.0,0,0
5650,60.0,Female,Divorced,Unemployed,166205.0,49560.0,36,737.0,2,0
5651,48.0,Female,Widowed,Unemployed,140853.0,18613.0,36,372.0,3,0
5652,21.0,Female,Divorced,Unemployed,224818.0,478068.0,12,368.0,2,1
5653,62.0,Male,Divorced,Self-Employed,187198.0,142159.0,36,451.0,1,0
5654,38.0,Female,Divorced,Employed,53043.0,433917.0,36,393.0,1,0
5655,68.0,Female,Married,Unemployed,155150.0,23665.0,60,734.0,3,1
5656,60.0,Female,Widowed,Self-Employed,73906.0,111568.0,12,730.0,3,1
5657,53.0,Male,Married,Unemployed,31137.0,235756.0,48,756.0,1,0
5658,32.0,Male,Divorced,Self-Employed,49350.0,296766.0,48,729.0,1,0
5659,,Male,Widowed,Unemployed,,,36,,3,1
5660,44.0,Female,Single,Self-Employed,150119.0,218475.0,72,329.0,3,1
5661,36.0,Female,Widowed,Employed,184204.0,46989.0,24,634.0,3,0
5662,24.0,Female,Divorced,Employed,30165.0,49741.0,12,476.0,4,0
5663,58.0,Male,Widowed,Employed,151866.0,476916.0,24,708.0,4,0
5664,64.0,Female,Single,Unemployed,164718.0,25163.0,12,536.0,1,0
5665,47.0,Male,Single,Self-Employed,239787.0,76637.0,12,577.0,4,1
5666,29.0,Male,Widowed,Unemployed,156942.0,64175.0,60,376.0,0,0
5667,67.0,Male,Single,Unemployed,118893.0,239330.0,36,839.0,1,0
5668,36.0,Male,Married,Self-Employed,50736.0,260972.0,60,457.0,0,1
5669,32.0,Male,Widowed,Unemployed,78084.0,300690.0,72,466.0,2,0
5670,51.0,Female,Single,Self-Employed,36211.0,139547.0,24,484.0,0,0
5671,44.0,Female,Single,Self-Employed,106665.0,75259.0,24,688.0,2,1
5672,34.0,Male,Widowed,Employed,210610.0,282034.0,48,311.0,0,0
5673,65.0,Female,Married,Employed,158449.0,159342.0,72,468.0,2,1
5674,45.0,Female,Widowed,Employed,159933.0,273857.0,72,725.0,2,0
5675,54.0,Male,Single,Self-Employed,168893.0,98389.0,60,748.0,1,0
5676,23.0,Male,Widowed,Employed,98488.0,472353.0,60,793.0,3,0
5677,44.0,Female,Single,Self-Employed,225655.0,332461.0,72,748.0,3,1
5678,,Female,Divorced,Unemployed,,,60,,1,0
5679,29.0,Female,Widowed,Employed,147870.0,350123.0,48,726.0,2,0
5680,46.0,Female,Widowed,Self-Employed,56801.0,388205.0,60,397.0,3,1
5681,40.0,Male,Single,Self-Employed,38277.0,258154.0,60,525.0,3,1
5682,60.0,Female,Single,Self-Employed,240511.0,397886.0,72,746.0,0,1
5683,30.0,Male,Single,Self-Employed,103762.0,198666.0,72,775.0,4,0
5684,39.0,Male,Single,Employed,173700.0,219592.0,60,502.0,1,0
5685,23.0,Female,Widowed,Employed,102246.0,263939.0,60,596.0,4,1
5686,44.0,Female,Single,Employed,149350.0,476487.0,72,315.0,2,1
5687,25.0,Female,Widowed,Self-Employed,47802.0,482369.0,24,677.0,0,1
5688,23.0,Male,Married,Unemployed,214569.0,489980.0,36,635.0,3,1
5689,47.0,Male,Widowed,Self-Employed,235392.0,192577.0,24,319.0,0,1
5690,36.0,Male,Single,Unemployed,142794.0,178329.0,60,739.0,1,0
5691,69.0,Male,Single,Employed,220886.0,215582.0,12,543.0,2,1
5692,35.0,Female,Married,Self-Employed,204774.0,120039.0,12,543.0,0,1
5693,,Male,Widowed,Self-Employed,,,48,,0,1
5694,32.0,Male,Married,Employed,158572.0,114718.0,24,561.0,0,1
5695,61.0,Female,Widowed,Self-Employed,24015.0,474375.0,72,519.0,3,0
5696,64.0,Male,Single,Unemployed,238444.0,413611.0,48,307.0,2,1
5697,46.0,Male,Widowed,Unemployed,150305.0,77005.0,48,745.0,3,0
5698,67.0,Female,Single,Unemployed,78812.0,30040.0,12,313.0,0,0
5699,54.0,Male,Single,Self-Employed,27826.0,114009.0,24,686.0,3,0
5700,43.0,Male,Divorced,Self-Employed,29201.0,73702.0,36,321.0,3,1
5701,51.0,Male,Divorced,Unemployed,49048.0,26637.0,72,524.0,1,1
5702,40.0,Male,Widowed,Self-Employed,141471.0,72745.0,24,534.0,4,1
5703,32.0,Female,Single,Unemployed,39941.0,406963.0,48,640.0,4,0
5704,43.0,Male,Married,Employed,100641.0,496819.0,60,433.0,1,0
5705,24.0,Female,Single,Unemployed,78418.0,156322.0,48,477.0,1,1
5706,43.0,Male,Married,Employed,216761.0,357611.0,24,819.0,3,0
5707,68.0,Female,Widowed,Employed,61541.0,116855.0,12,838.0,3,0
5708,68.0,Female,Widowed,Employed,201011.0,234939.0,24,736.0,2,1
5709,21.0,Female,Married,Unemployed,90422.0,475953.0,36,350.0,4,0
5710,45.0,Male,Married,Unemployed,138069.0,59040.0,72,742.0,3,0
5711,22.0,Male,Single,Self-Employed,175022.0,112518.0,72,580.0,2,0
5712,50.0,Male,Widowed,Self-Employed,140965.0,429521.0,60,343.0,4,1
5713,23.0,Female,Single,Employed,218875.0,201390.0,60,664.0,2,1
5714,41.0,Male,Married,Unemployed,171714.0,200309.0,48,568.0,2,1
5715,45.0,Male,Divorced,Self-Employed,217578.0,88110.0,24,592.0,1,1
5716,40.0,Male,Divorced,Self-Employed,61607.0,363539.0,72,493.0,0,0
5717,69.0,Male,Divorced,Self-Employed,182360.0,188434.0,12,670.0,0,1
5718,42.0,Female,Married,Unemployed,132117.0,408312.0,36,377.0,0,0
5719,41.0,Female,Single,Self-Employed,102865.0,257138.0,48,488.0,2,0
5720,53.0,Male,Widowed,Employed,34450.0,80764.0,24,689.0,3,0
5721,58.0,Male,Married,Unemployed,25618.0,145290.0,12,324.0,0,1
5722,35.0,Male,Divorced,Self-Employed,185335.0,357511.0,24,601.0,3,1
5723,66.0,Female,Single,Self-Employed,87583.0,351482.0,12,657.0,4,0
5724,35.0,Male,Widowed,Unemployed,94900.0,445597.0,24,393.0,0,0
5725,66.0,Female,Widowed,Self-Employed,48794.0,220555.0,24,635.0,2,1
5726,45.0,Female,Married,Self-Employed,33091.0,155407.0,72,463.0,1,0
5727,41.0,Male,Married,Employed,219494.0,182933.0,48,640.0,2,1
5728,44.0,Male,Widowed,Unemployed,238180.0,297051.0,24,371.0,3,0
5729,25.0,Male,Widowed,Self-Employed,35161.0,258143.0,24,341.0,4,0
5730,26.0,Female,Divorced,Unemployed,155230.0,480405.0,48,710.0,2,0
5731,69.0,Female,Widowed,Unemployed,143612.0,44387.0,48,320.0,1,0
5732,63.0,Male,Married,Employed,47663.0,485783.0,60,300.0,1,1
5733,68.0,Female,Single,Employed,236453.0,79655.0,60,375.0,4,1
5734,64.0,Male,Divorced,Unemployed,157805.0,62407.0,72,697.0,0,0
5735,67.0,Male,Divorced,Employed,119961.0,463478.0,48,387.0,2,1
5736,43.0,Female,Widowed,Employed,183073.0,402771.0,36,316.0,2,1
5737,24.0,Female,Single,Self-Employed,190200.0,313239.0,72,628.0,1,0
5738,47.0,Female,Divorced,Employed,200702.0,462267.0,12,509.0,3,0
5739,38.0,Female,Married,Employed,160401.0,6042.0,48,682.0,2,1
5740,41.0,Male,Widowed,Self-Employed,73105.0,108748.0,60,445.0,1,0
5741,48.0,Male,Married,Self-Employed,83436.0,255763.0,24,752.0,3,0
5742,55.0,Male,Widowed,Unemployed,148379.0,271332.0,48,692.0,0,1
5743,42.0,Female,Divorced,Employed,150705.0,345740.0,48,609.0,0,0
5744,60.0,Male,Widowed,Self-Employed,241420.0,456369.0,60,791.0,1,0
5745,43.0,Female,Single,Employed,112635.0,146305.0,60,729.0,1,0
5746,23.0,Female,Married,Unemployed,89579.0,270232.0,36,300.0,0,0
5747,60.0,Female,Single,Employed,34242.0,268790.0,72,340.0,1,0
5748,30.0,Male,Married,Employed,118901.0,149199.0,60,511.0,4,0
5749,45.0,Female,Married,Employed,242886.0,168687.0,60,632.0,2,0
5750,69.0,Female,Widowed,Self-Employed,145056.0,202095.0,60,745.0,4,0
5751,28.0,Female,Divorced,Self-Employed,178205.0,282597.0,72,603.0,3,0
5752,31.0,Female,Divorced,Unemployed,175812.0,319377.0,24,453.0,1,0
5753,25.0,Female,Single,Employed,120628.0,432731.0,48,822.0,1,0
5754,65.0,Female,Widowed,Unemployed,50976.0,456308.0,48,324.0,3,0
5755,57.0,Female,Divorced,Unemployed,191139.0,262789.0,60,324.0,2,0
5756,65.0,Female,Married,Self-Employed,31231.0,480663.0,72,405.0,0,0
5757,,Female,Married,Employed,,,36,,4,0
5758,49.0,Female,Widowed,Employed,154400.0,350231.0,60,407.0,2,0
5759,25.0,Female,Single,Unemployed,45261.0,329137.0,72,629.0,0,0
5760,29.0,Female,Widowed,Employed,45262.0,189834.0,72,479.0,0,1
5761,68.0,Male,Single,Self-Employed,154352.0,217886.0,36,430.0,1,0
5762,22.0,Male,Widowed,Unemployed,235755.0,262493.0,72,467.0,3,0
5763,21.0,Female,Married,Unemployed,182814.0,91392.0,48,522.0,1,0
5764,60.0,Female,Widowed,Self-Employed,23590.0,213539.0,36,768.0,3,1
5765,50.0,Female,Divorced,Self-Employed,136726.0,127349.0,36,577.0,1,1
5766,31.0,Male,Divorced,Self-Employed,201298.0,158260.0,12,489.0,4,0
5767,48.0,Male,Widowed,Self-Employed,107542.0,71019.0,36,830.0,1,0
5768,64.0,Male,Single,Self-Employed,33570.0,5451.0,36,825.0,4,0
5769,32.0,Female,Single,Self-Employed,246201.0,402285.0,24,489.0,2,0
5770,59.0,Female,Married,Unemployed,240515.0,331418.0,48,517.0,2,0
5771,46.0,Female,Married,Employed,29533.0,149458.0,60,598.0,1,0
5772,33.0,Female,Single,Employed,145890.0,405423.0,12,610.0,2,0
5773,28.0,Male,Widowed,Unemployed,233355.0,174511.0,36,535.0,0,0
5774,48.0,Female,Married,Employed,164438.0,188357.0,24,467.0,4,0
5775,50.0,Male,Single,Employed,133819.0,285301.0,24,492.0,3,1
5776,29.0,Male,Single,Unemployed,96368.0,485758.0,72,541.0,4,0
5777,59.0,Female,Widowed,Employed,179397.0,79726.0,60,461.0,1,1
5778,51.0,Male,Divorced,Employed,54798.0,110716.0,60,638.0,2,0
5779,41.0,Male,Single,Unemployed,190525.0,482201.0,48,754.0,2,0
5780,67.0,Male,Married,Employed,42849.0,439573.0,72,434.0,0,1
5781,54.0,Male,Widowed,Self-Employed,207015.0,231286.0,36,492.0,2,0
5782,51.0,Female,Widowed,Unemployed,157229.0,151001.0,24,701.0,1,0
5783,45.0,Female,Widowed,Employed,131972.0,109636.0,12,691.0,1,0
5784,32.0,Male,Divorced,Employed,181250.0,184819.0,48,341.0,3,0
5785,21.0,Female,Divorced,Self-Employed,233609.0,275057.0,36,392.0,4,0
5786,42.0,Male,Married,Unemployed,49030.0,473747.0,72,514.0,4,0
5787,60.0,Female,Married,Unemployed,146026.0,31727.0,60,648.0,4,0
5788,57.0,Female,Widowed,Employed,202206.0,138018.0,72,812.0,3,0
5789,67.0,Female,Married,Self-Employed,140398.0,66061.0,36,634.0,3,0
5790,21.0,Female,Single,Self-Employed,85729.0,237791.0,72,698.0,3,0
5791,,Female,Divorced,Self-Employed,,,60,,0,1
5792,62.0,Male,Widowed,Self-Employed,237450.0,459688.0,36,405.0,3,0
5793,62.0,Female,Widowed,Self-Employed,21119.0,118388.0,12,531.0,2,0
5794,41.0,Male,Single,Self-Employed,33351.0,72957.0,48,832.0,0,1
5795,35.0,Male,Single,Unemployed,207135.0,352983.0,72,476.0,2,0
5796,37.0,Female,Single,Employed,92076.0,372793.0,60,593.0,4,0
5797,42.0,Male,Single,Employed,65162.0,417683.0,12,564.0,1,0
5798,58.0,Female,Widowed,Self-Employed,51760.0,242406.0,24,819.0,4,0
5799,55.0,Male,Divorced,Unemployed,200750.0,160576.0,12,569.0,3,0
5800,65.0,Male,Divorced,Unemployed,243136.0,212588.0,12,511.0,1,0
5801,36.0,Female,Single,Self-Employed,109074.0,268988.0,12,462.0,4,0
5802,28.0,Female,Married,Employed,139567.0,39572.0,60,352.0,0,0
5803,67.0,Female,Widowed,Self-Employed,248850.0,243457.0,24,532.0,3,1
5804,37.0,Female,Divorced,Unemployed,198700.0,220495.0,48,737.0,4,0
5805,37.0,Male,Single,Self-Employed,242966.0,219885.0,12,817.0,1,1
5806,46.0,Female,Married,Employed,191811.0,421191.0,60,343.0,2,1
5807,33.0,Male,Married,Employed,49738.0,24449.0,60,815.0,4,0
5808,37.0,Male,Single,Unemployed,66921.0,255835.0,48,391.0,0,0
5809,,Male,Widowed,Self-Employed,,,36,,1,0
5810,37.0,Male,Divorced,Self-Employed,81068.0,286603.0,24,636.0,4,0
5811,68.0,Male,Married,Unemployed,43581.0,202867.0,24,593.0,2,1
5812,34.0,Male,Divorced,Self-Employed,115672.0,416820.0,72,563.0,3,0
5813,65.0,Female,Divorced,Unemployed,41485.0,256201.0,12,404.0,3,0
5814,26.0,Male,Married,Self-Employed,243773.0,130298.0,36,523.0,3,0
5815,55.0,Male,Single,Employed,56294.0,215467.0,24,718.0,1,0
5816,66.0,Male,Married,Unemployed,73001.0,376478.0,72,414.0,2,0
5817,34.0,Female,Married,Self-Employed,152706.0,327284.0,12,534.0,2,0
5818,67.0,Female,Widowed,Self-Employed,63969.0,292506.0,36,573.0,4,0
5819,28.0,Male,Divorced,Self-Employed,20093.0,164015.0,60,529.0,3,0
5820,35.0,Female,Single,Unemployed,48370.0,26319.0,12,333.0,1,0
5821,47.0,Male,Divorced,Employed,39750.0,367895.0,36,687.0,3,0
5822,33.0,Female,Married,Self-Employed,36472.0,237505.0,48,800.0,3,0
5823,69.0,Male,Single,Unemployed,38934.0,449266.0,24,761.0,4,0
5824,,Female,Single,Self-Employed,,,12,,4,0
5825,55.0,Female,Single,Employed,239129.0,224683.0,72,513.0,4,0
5826,26.0,Female,Single,Employed,59125.0,189727.0,60,345.0,0,0
5827,25.0,Male,Widowed,Employed,218053.0,101896.0,72,704.0,0,0
5828,42.0,Male,Single,Unemployed,237613.0,229768.0,12,632.0,1,0
5829,69.0,Male,Married,Self-Employed,59103.0,295879.0,24,539.0,1,0
5830,43.0,Female,Widowed,Unemployed,234822.0,36293.0,24,553.0,4,0
5831,45.0,Female,Married,Self-Employed,211157.0,467701.0,36,527.0,2,0
5832,54.0,Male,Married,Unemployed,108705.0,212267.0,72,465.0,1,0
5833,46.0,Female,Divorced,Self-Employed,76543.0,144082.0,72,810.0,0,0
5834,67.0,Male,Single,Unemployed,168010.0,359449.0,60,689.0,0,1
5835,25.0,Male,Single,Self-Employed,97492.0,94359.0,36,722.0,3,0
5836,46.0,Male,Married,Unemployed,202658.0,480152.0,60,710.0,4,0
5837,40.0,Male,Single,Employed,78024.0,307871.0,12,746.0,2,0
5838,26.0,Female,Widowed,Unemployed,190759.0,109545.0,12,702.0,4,0
5839,26.0,Female,Divorced,Employed,222201.0,19787.0,72,396.0,0,0
5840,38.0,Female,Single,Employed,46207.0,471658.0,36,678.0,2,0
5841,24.0,Male,Single,Self-Employed,69354.0,384854.0,48,485.0,1,0
5842,37.0,Female,Widowed,Employed,188382.0,116489.0,24,543.0,3,1
5843,34.0,Male,Divorced,Employed,68960.0,149375.0,36,802.0,0,0
5844,34.0,Male,Widowed,Self-Employed,81262.0,202874.0,36,587.0,3,1
5845,33.0,Male,Married,Unemployed,117155.0,103782.0,12,668.0,4,1
5846,27.0,Male,Married,Unemployed,164475.0,320592.0,24,364.0,2,1
5847,64.0,Male,Single,Employed,164137.0,74513.0,36,461.0,4,1
5848,35.0,Male,Divorced,Unemployed,241002.0,273212.0,12,717.0,3,0
5849,39.0,Female,Married,Employed,177873.0,115040.0,12,780.0,0,0
5850,63.0,Female,Widowed,Unemployed,128182.0,123962.0,72,568.0,3,0
5851,67.0,Female,Married,Unemployed,119132.0,167299.0,72,489.0,0,0
5852,64.0,Female,Married,Unemployed,180302.0,17740.0,36,705.0,3,0
5853,55.0,Male,Widowed,Employed,92706.0,355477.0,36,788.0,4,1
5854,37.0,Male,Single,Self-Employed,235014.0,331889.0,12,611.0,3,0
5855,55.0,Female,Divorced,Unemployed,241286.0,143863.0,72,393.0,1,0
5856,39.0,Female,Single,Unemployed,49968.0,398701.0,36,689.0,4,1
5857,40.0,Female,Widowed,Unemployed,62517.0,181120.0,24,846.0,3,0
5858,56.0,Female,Married,Employed,204311.0,428911.0,12,710.0,3,0
5859,55.0,Female,Divorced,Self-Employed,183727.0,435657.0,12,511.0,2,0
5860,52.0,Female,Single,Employed,243695.0,267481.0,36,668.0,4,1
5861,68.0,Female,Widowed,Unemployed,149282.0,489188.0,36,467.0,2,0
5862,64.0,Female,Married,Employed,213843.0,135996.0,36,313.0,4,0
5863,60.0,Male,Married,Unemployed,65984.0,413308.0,24,506.0,0,0
5864,44.0,Male,Single,Unemployed,162121.0,61052.0,12,342.0,4,1
5865,37.0,Male,Widowed,Employed,92321.0,236379.0,48,741.0,4,0
5866,27.0,Male,Married,Unemployed,141854.0,6471.0,24,814.0,3,1
5867,63.0,Female,Married,Unemployed,215885.0,56194.0,24,694.0,1,1
5868,21.0,Male,Divorced,Self-Employed,155727.0,442604.0,72,537.0,4,0
5869,55.0,Female,Married,Employed,235066.0,491448.0,12,830.0,2,0
5870,52.0,Male,Single,Employed,110638.0,252279.0,48,703.0,1,0
5871,56.0,Female,Widowed,Unemployed,223526.0,470241.0,12,513.0,4,0
5872,,Female,Widowed,Unemployed,,,24,,1,1
5873,26.0,Male,Divorced,Employed,41432.0,124076.0,36,431.0,0,0
5874,34.0,Male,Widowed,Employed,241481.0,78392.0,12,308.0,1,1
5875,57.0,Female,Single,Employed,85896.0,492363.0,12,452.0,0,1
5876,68.0,Female,Married,Unemployed,221207.0,328232.0,36,730.0,1,0
5877,35.0,Female,Divorced,Self-Employed,194008.0,473117.0,48,782.0,1,0
5878,67.0,Male,Widowed,Self-Employed,125035.0,104909.0,48,604.0,2,0
5879,24.0,Male,Divorced,Unemployed,33750.0,272808.0,12,583.0,2,0
5880,60.0,Female,Divorced,Unemployed,47987.0,93859.0,36,771.0,3,0
5881,36.0,Male,Widowed,Unemployed,122995.0,96991.0,72,489.0,1,0
5882,48.0,Female,Divorced,Employed,46165.0,124805.0,12,827.0,0,1
5883,36.0,Male,Widowed,Unemployed,201613.0,403595.0,36,811.0,1,0
5884,24.0,Male,Single,Employed,44346.0,465876.0,24,642.0,4,0
5885,65.0,Male,Widowed,Self-Employed,23514.0,109608.0,72,729.0,0,0
5886,46.0,Male,Married,Unemployed,44838.0,141063.0,36,333.0,4,1
5887,48.0,Male,Widowed,Unemployed,47559.0,470546.0,12,770.0,3,0
5888,52.0,Female,Married,Employed,121223.0,99754.0,60,693.0,4,0
5889,65.0,Female,Divorced,Employed,248573.0,383278.0,48,794.0,3,1
